Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
1 7 1991 34.23 44.07 2.37 12.76
2 7 1991 32.06 43.14 0.02 12.32
3 7 1991 31.85 42.71 0.0 11.65
4 7 1991 31.58 41.95 0.0 11.21
5 7 1991 30.91 41.18 0.0 10.24
6 7 1991 32.04 42.12 0.0 9.96
7 7 1991 32.01 42.59 0.0 9.9
8 7 1991 33.35 43.83 0.0 8.92
9 7 1991 33.33 45.83 0.05 10.24
10 7 1991 33.21 46.67 0.0 8.87
11 7 1991 34.48 45.33 0.84 9.74
12 7 1991 31.41 44.4 0.15 9.74
13 7 1991 31.98 43.83 0.02 7.61
14 7 1991 33.26 43.62 0.01 7.56
15 7 1991 33.71 44.36 4.3 8.36
16 7 1991 32.04 43.06 1.05 7.64
17 7 1991 31.8 42.16 0.82 6.55
18 7 1991 31.85 39.39 3.11 5.98
19 7 1991 30.02 36.15 2.54 5.91
20 7 1991 28.26 34.15 20.93 2.35
21 7 1991 27.55 34.83 6.19 2.89
22 7 1991 27.01 33.23 31.09 4.48
23 7 1991 26.42 31.68 30.86 3.63
24 7 1991 25.94 34.18 4.61 4.07
25 7 1991 26.87 33.66 18.74 4.44
26 7 1991 27.06 32.9 28.75 3.98
27 7 1991 26.72 33.48 11.16 5.6
28 7 1991 25.58 34.31 2.92 5.14
29 7 1991 26.37 35.9 5.06 5.71
30 7 1991 26.8 34.51 9.71 6.07
31 7 1991 26.49 33.6 6.84 4.63
1 8 1991 26.58 33.48 2.67 2.75
2 8 1991 25.64 34.19 1.99 5.44
3 8 1991 25.67 33.76 14.16 2.96
4 8 1991 25.3 33.41 3.59 4.79
5 8 1991 25.08 34.37 0.92 5.67
6 8 1991 24.8 35.58 1.01 6.08
7 8 1991 25.1 33.43 0.47 4.51
8 8 1991 25.06 33.01 0.3 3.63
9 8 1991 24.92 35.41 2.58 4.97
10 8 1991 24.84 35.29 0.5 4.87
11 8 1991 24.72 34.89 0.9 5.39
12 8 1991 25.26 37.77 0.0 5.84
13 8 1991 25.65 37.14 0.02 6.92
14 8 1991 25.38 36.84 0.17 6.76
15 8 1991 25.69 38.4 0.0 7.07
16 8 1991 25.52 37.3 0.46 5.44
17 8 1991 26.14 37.23 4.86 5.12
18 8 1991 26.17 35.72 11.28 5.06
19 8 1991 26.18 31.48 14.99 2.06
20 8 1991 25.31 31.56 18.38 1.5
21 8 1991 25.44 30.26 38.69 2.45
