Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
31 5 1991 28.19 46.4 0.0 11.17
1 6 1991 28.85 47.15 0.0 12.79
2 6 1991 29.84 47.7 0.0 12.99
3 6 1991 30.98 47.55 0.0 10.05
4 6 1991 30.52 46.52 0.0 10.67
5 6 1991 31.79 47.37 0.0 10.97
6 6 1991 29.62 44.65 6.4 7.85
7 6 1991 29.64 46.7 0.0 11.03
8 6 1991 30.71 47.51 0.0 11.06
9 6 1991 31.96 47.69 0.0 7.28
10 6 1991 30.62 45.33 0.18 10.95
11 6 1991 29.71 44.18 0.02 11.07
12 6 1991 31.43 44.6 0.24 10.9
13 6 1991 28.61 44.26 0.01 13.15
14 6 1991 27.27 43.3 0.0 11.94
15 6 1991 27.1 42.33 0.0 12.7
16 6 1991 27.15 41.37 0.0 12.6
17 6 1991 27.79 42.42 0.0 12.74
18 6 1991 27.78 43.03 0.0 12.54
19 6 1991 28.01 43.24 0.0 11.51
20 6 1991 27.57 41.46 0.07 9.16
21 6 1991 29.25 41.61 0.01 9.09
22 6 1991 28.9 42.43 0.01 10.39
23 6 1991 28.31 42.19 0.0 12.17
24 6 1991 26.04 42.35 0.0 13.13
25 6 1991 26.13 41.99 0.0 12.05
26 6 1991 26.02 40.69 0.0 9.95
27 6 1991 26.64 40.01 0.0 9.69
28 6 1991 27.4 41.5 0.0 9.29
29 6 1991 29.39 42.62 0.05 8.25
30 6 1991 29.94 42.78 0.02 12.62
1 7 1991 28.97 41.63 0.0 12.78
2 7 1991 28.14 41.06 0.0 12.3
3 7 1991 27.15 40.52 0.0 11.77
4 7 1991 27.19 39.53 0.0 10.51
5 7 1991 27.23 40.67 0.01 10.67
6 7 1991 27.71 40.69 0.0 10.53
7 7 1991 27.83 41.28 0.0 9.74
8 7 1991 28.48 41.15 0.0 9.06
9 7 1991 29.62 41.57 0.0 9.71
10 7 1991 29.37 42.93 0.0 10.97
11 7 1991 30.3 43.3 0.21 10.94
12 7 1991 30.43 43.37 0.02 12.11
13 7 1991 28.56 43.19 1.09 11.55
14 7 1991 27.98 40.93 0.3 9.95
15 7 1991 29.93 42.05 0.13 10.09
16 7 1991 29.77 42.87 0.27 10.32
17 7 1991 30.37 40.94 2.03 8.8
18 7 1991 30.91 40.75 2.25 8.95
19 7 1991 29.63 38.13 4.19 7.41
20 7 1991 28.88 35.64 5.07 7.45
21 7 1991 28.95 36.97 0.51 6.2
22 7 1991 28.09 32.23 5.58 4.45
23 7 1991 27.94 34.97 0.96 6.06
24 7 1991 27.7 37.54 0.72 6.95
25 7 1991 28.62 38.38 1.8 6.61
26 7 1991 28.22 37.59 1.92 7.11
27 7 1991 28.92 38.57 2.21 8.17
28 7 1991 28.41 40.45 0.99 9.27
29 7 1991 28.9 40.62 0.0 7.92
30 7 1991 29.84 39.76 0.01 7.79
31 7 1991 28.68 38.65 0.89 7.83
1 8 1991 28.58 37.92 1.75 8.19
2 8 1991 27.78 38.82 0.3 8.27
3 8 1991 27.5 38.72 0.01 9.09
4 8 1991 26.44 38.52 0.02 8.39
